	100418001	100517001	100717001	100818001	101018001	101117001	101218001	101418001	101517001	101618001	101717001	101818001	101917001	102018001	102117001	102218001	102317001	102418001	102517001	200117001	200217001	200317001	200417001	200617001	200717001	200817001	200917001	201017001	201117001	207118001	207218003	207318001	207418001	207518001	207618001	207718001	207818001	207918001	208018001	400318001	400418001	400518001	400618001	400818001	400918001	401018001	401118001	401218001	401518001	402417001	402517001	402617001	402817001	402917001	403017001	403117001	403717001	403817001	403917001	600117001	600218001	600417001	600517001	600817001	601017001	601217001	601317001	601417001	601517001	601617001	602318001	602418001	602518001	602618001	602718001	602818001	602918001	603018001	603118001	800417001	801017001	801217001	801417001	801817001	802118001	802318001	802518001	802718001	802817001	802918001	803017001	803118001	803217001	803318001	803518001	803718001	803817001	803918001	804017001
aac(6')_3_EU912537	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,080	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
aac(6')-31	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,087	0,078	0,000	0,275	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
aac(6')-aph(2'')_1_KF652095	0,069	0,000	0,097	0,081	0,030	0,063	0,196	0,172	0,000	0,055	0,077	0,060	0,071	0,000	0,000	0,139	0,000	0,025	0,537	0,160	0,000	0,000	0,000	0,000	0,092	0,000	0,000	0,087	0,000	0,668	0,000	0,156	0,687	0,045	0,059	0,031	0,055	0,000	0,000	0,033	0,066	0,000	0,048	0,068	0,077	0,000	0,061	0,087	0,028	0,000	0,000	0,290	0,593	0,304	0,276	0,427	0,797	0,189	0,481	0,836	0,062	2,593	1,577	4,637	1,365	13,281	0,891	2,922	6,715	2,801	0,031	0,056	0,540	0,163	0,250	0,033	0,078	0,114	0,000	0,000	0,000	0,000	0,000	0,000	0,085	0,212	0,049	0,083	0,116	0,000	0,067	0,208	0,000	1,836	0,059	0,596	0,000	0,049	0,000
aac(6')-aph(2'')_1_M13771	0,418	0,456	0,000	0,082	0,180	0,000	0,141	0,116	0,000	0,056	0,000	0,091	0,000	0,000	0,000	0,056	0,063	0,000	0,339	0,000	0,309	0,000	0,000	0,000	0,000	0,000	0,141	0,088	0,000	1,311	0,067	0,189	0,501	0,633	0,101	0,031	0,000	0,000	0,098	10,278	7,863	12,911	27,798	0,756	5,142	23,664	1,295	0,909	1,666	0,000	0,000	0,098	0,300	0,769	0,139	0,324	0,448	0,382	0,973	0,845	0,187	1,849	0,455	2,245	3,188	4,572	1,101	1,476	5,696	0,794	0,750	1,186	1,365	6,135	0,337	0,732	0,862	0,461	0,190	0,000	0,000	0,000	0,000	0,000	0,214	0,276	0,025	0,585	0,118	0,076	0,000	0,490	0,000	1,494	0,179	1,858	0,000	0,074	0,000
aac(6')-Iad	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,103	0,093	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
aac(6')-IIa	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,619	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
aac(6')-Im	0,373	0,306	0,000	0,293	0,080	0,170	0,454	0,155	0,400	0,075	0,000	0,081	0,193	0,141	0,000	0,000	0,169	0,066	0,000	1,298	1,655	1,598	0,620	0,353	0,497	0,350	0,000	1,889	1,280	2,813	1,070	0,084	0,310	0,061	0,079	0,248	0,000	0,000	0,088	0,000	0,355	0,087	0,451	0,460	0,346	0,099	0,331	0,079	0,077	5,917	4,473	6,033	8,442	8,659	5,979	11,860	7,442	5,118	3,913	10,572	0,167	6,199	6,411	17,539	6,008	61,839	8,588	15,615	25,157	8,920	0,419	0,757	1,318	0,265	1,467	0,178	1,260	1,700	0,102	0,000	0,000	0,000	0,000	0,000	0,000	0,576	0,000	0,299	0,315	0,103	0,182	0,470	0,000	0,553	0,080	0,135	0,000	0,066	0,000
aadA_clust1	47,209	3,878	1,187	58,927	26,709	0,514	290,293	5,466	3,382	44,076	0,940	66,901	1,054	7,107	0,605	1,447	0,230	2,314	0,324	3,256	2,042	0,883	1,185	0,914	0,337	1,145	1,392	1,762	5,288	11,301	318,533	45,310	4,953	147,252	144,948	97,477	117,820	364,335	50,409	40,477	6,868	43,820	111,389	36,405	162,680	105,581	64,445	85,983	43,511	6,892	6,485	8,541	8,835	2,419	6,428	4,367	6,864	6,101	16,681	3,200	274,887	2,034	3,951	2,532	1,294	8,019	6,206	8,541	1,926	1,214	43,936	31,465	60,969	57,149	7,797	46,416	94,520	46,665	106,891	3,578	1,514	1,847	0,701	1,687	15,967	49,110	0,352	9,627	1,243	12,829	1,792	15,098	0,437	81,761	8,868	56,905	0,000	54,918	1,332
aadA10	0,000	0,000	0,000	0,047	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	3,190	0,000	0,000	0,042	0,059	0,045	0,000	0,053	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,971	0,000	0,094	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
aadA13	0,063	0,000	0,000	0,000	0,000	0,000	4,536	0,000	0,000	0,000	0,000	3,923	0,130	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,236	0,000	0,000	0,215	0,676	0,060	0,682	0,278	3,671	9,701	7,468	0,000	0,000	0,000	3,455	0,478	2,824	1,128	0,558	0,699	2,065	0,779	3,227	0,000	0,398	0,000	0,177	2,164	0,277	0,503	0,584	0,485	0,172	3,803	0,254	0,000	0,000	0,411	0,000	0,466	0,179	0,361	0,000	0,000	0,000	0,113	0,662	4,237	0,893	0,759	0,240	0,212	0,208	0,343	0,000	0,000	1,010	0,000	0,000	0,000	0,111	0,000	0,000	0,000	0,000	0,000	0,000	0,217	0,000	0,000	0,000	0,000	0,089	0,000
aadA14	0,000	0,000	0,000	0,000	0,000	0,000	0,052	0,000	0,547	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,656	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,121	0,000	0,000	0,000	1,420	0,068	0,056	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,297	0,258	0,000	0,000	0,000	0,000	0,000	0,000	0,183	0,000	0,000	0,000	0,000	0,207	0,000	0,060	0,000	0,000	0,000	0,000	0,000	0,239	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
aadA16	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,222	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,276	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,372	0,000	0,000	0,056	0,000	0,000	0,000	0,098	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
aadA2	0,382	0,000	0,000	0,353	1,651	0,000	27,189	0,267	0,275	1,481	0,000	0,220	0,000	0,530	0,000	0,257	0,000	0,092	0,000	0,000	0,280	0,361	0,000	0,000	0,000	0,000	0,000	0,000	0,217	0,208	1,036	9,131	0,424	2,977	0,500	1,983	4,484	72,443	1,022	10,273	1,176	8,552	18,381	5,605	30,418	14,622	5,430	5,425	9,063	0,000	0,407	1,075	1,375	0,284	0,515	0,395	0,000	0,699	2,381	0,514	37,771	0,000	0,210	0,177	0,159	1,638	0,000	0,301	0,000	0,183	7,155	4,451	9,306	7,787	1,235	8,340	17,626	10,038	16,538	0,000	0,000	0,000	0,000	0,000	1,097	0,169	0,045	0,408	0,000	0,774	0,000	0,128	0,000	3,027	1,972	8,662	0,000	0,045	0,000
aadA4_aadA5	0,000	0,000	0,000	0,000	0,164	0,000	0,000	0,053	0,000	1,116	0,142	0,110	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,106	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,070	0,083	0,087	0,000	0,051	0,056	0,000	1,655	0,121	0,238	0,219	0,376	0,613	1,078	2,814	0,161	0,105	0,000	0,000	0,179	0,000	0,000	0,000	0,000	0,327	0,000	0,000	0,000	1,759	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	1,083	0,721	2,392	6,201	0,384	4,187	31,304	0,736	1,455	0,000	0,000	0,000	0,000	0,000	0,000	0,056	0,045	0,000	0,000	0,070	0,000	0,000	0,000	0,094	0,000	0,092	0,000	0,000	0,000
aadA7	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,050	0,000	0,000	0,000	0,000	0,000	0,101	0,000	0,045	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,341	0,000	0,041	0,000	0,000	0,000	0,000	2,957	3,455	0,279	0,294	1,996	7,127	1,212	1,799	10,406	0,000	0,052	0,000	0,000	0,177	0,000	0,000	0,000	0,000	0,000	0,000	3,218	0,000	0,281	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	5,918	0,611	0,493	1,607	0,000	0,000	0,424	0,000	0,069	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,069	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
aadA9	0,060	0,000	0,000	0,000	0,103	0,109	0,097	0,000	0,000	0,000	0,000	0,000	0,000	0,045	0,000	0,000	0,000	0,000	0,000	0,278	0,000	1,025	0,000	0,000	0,000	0,000	0,081	0,000	0,000	0,000	0,000	0,054	0,000	0,078	0,031	0,053	0,287	0,852	0,226	1,965	0,494	2,749	0,745	1,477	0,934	1,016	3,926	0,101	0,099	0,190	0,000	0,168	0,258	0,265	0,000	0,000	0,154	0,000	2,789	0,000	1,445	0,000	0,196	0,000	0,148	0,000	0,172	0,282	0,000	0,000	0,913	1,312	2,818	2,951	0,362	2,574	5,861	3,272	3,789	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,346	0,000	0,000	0,000
aadB	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,083	0,000	0,000	0,000	0,000	0,000	0,000	1,394	0,100	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,874	0,000	0,000	0,000	0,307	0,000	0,000	0,000	0,000	0,664	0,000	0,268	0,926	1,218	0,147	0,089	0,000	0,000	0,106	0,000	0,102	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
aadD	0,650	0,000	0,184	0,204	0,447	0,000	0,264	0,216	0,000	2,388	0,000	0,282	0,000	1,330	0,000	0,000	0,000	0,324	0,000	0,000	0,000	0,000	0,000	0,123	0,000	0,000	0,351	0,000	0,000	0,000	0,497	7,172	0,000	0,802	0,133	3,057	0,623	8,378	0,245	81,928	6,477	17,416	33,640	62,220	7,818	28,132	60,013	1,369	0,698	1,030	0,208	0,000	1,960	0,574	0,000	3,224	4,347	0,178	10,598	0,131	4,182	0,000	0,000	0,000	0,000	0,000	0,374	0,000	0,000	0,185	0,583	2,268	0,918	21,132	0,629	6,273	11,849	7,320	6,099	0,000	0,000	0,000	0,000	0,000	0,640	0,000	0,046	0,000	0,000	0,071	0,000	0,000	0,000	10,587	0,557	5,910	0,000	0,000	0,000
aadE_1_KF421157	3,018	5,700	8,360	0,957	75,792	7,071	1,083	0,338	8,204	0,139	5,703	2,214	5,145	5,318	4,956	0,467	5,777	0,165	4,975	44,645	28,540	91,699	68,707	59,851	46,646	6,752	52,101	188,408	14,916	2,810	5,709	11,174	2,827	2,486	0,326	2,471	1,204	3,197	1,038	41,089	1,509	3,043	19,478	7,956	12,274	17,289	27,959	12,996	3,687	36,958	12,416	22,171	60,964	29,727	40,410	31,822	42,374	33,879	43,233	25,345	8,656	13,614	13,851	18,385	12,639	60,468	17,847	11,209	18,987	11,832	19,104	28,281	27,850	54,207	16,549	30,980	13,053	7,397	7,784	15,883	1,941	3,545	4,650	7,714	0,214	0,767	0,248	0,418	5,290	3,952	5,316	3,211	8,005	6,699	0,448	8,956	2,152	1,926	3,118
aadE_1_KF864551	23,191	236,311	153,229	12,125	14,470	131,884	18,200	10,152	490,281	9,604	147,640	12,338	193,404	1,226	82,593	20,867	124,030	3,995	114,371	443,299	282,620	214,105	110,434	234,200	219,646	122,640	187,305	137,892	152,012	111,402	63,686	26,402	110,780	8,860	11,547	12,259	1,892	13,564	4,899	8,758	7,007	3,628	11,543	18,596	13,348	10,791	12,651	9,348	5,631	487,041	349,412	579,974	675,998	500,800	511,013	619,732	518,332	376,610	461,267	285,312	8,729	566,741	597,109	448,301	407,616	395,067	506,472	328,428	400,398	337,249	26,715	32,685	169,063	7,725	56,884	12,592	40,455	81,755	27,874	217,900	90,287	310,305	153,087	210,415	8,677	25,517	1,564	20,455	232,716	10,292	182,379	31,477	113,869	46,047	7,732	30,363	128,276	15,194	87,786
aadK	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,056	0,000	0,000	0,066	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,047	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
ant(3'')-Ih-aac(6')-IId	0,000	0,000	0,000	0,000	0,051	0,000	0,048	0,000	0,000	0,047	0,000	0,051	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,222	0,000	0,000	0,856	0,000	1,789	0,000	1,013	0,077	0,010	0,000	0,095	0,053	0,000	0,949	0,000	0,313	0,472	0,849	0,832	0,000	0,630	0,050	0,000	0,000	0,000	0,000	0,000	0,528	0,000	0,184	0,000	0,000	0,996	0,312	0,360	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,051	1,830	0,096	0,279	1,013	0,000	0,148	0,133	0,158	1,458	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
ant(6)-Ia	5,075	12,462	11,842	3,595	20,630	11,235	5,682	1,698	24,811	1,277	7,392	4,353	10,577	1,546	7,517	2,799	9,883	1,178	12,252	38,601	33,970	84,643	65,855	62,212	35,968	9,524	53,469	202,930	22,306	23,329	12,960	5,984	14,597	4,333	1,953	5,724	0,924	4,362	1,454	17,080	2,414	2,376	14,209	9,467	21,041	10,527	15,144	6,130	3,413	60,645	33,644	70,348	133,702	74,048	85,207	89,545	81,404	69,846	74,481	25,094	4,631	40,529	24,707	63,558	14,061	90,857	21,403	26,375	20,435	27,369	10,192	15,834	39,448	30,621	20,862	9,745	13,586	16,892	7,278	14,476	3,689	7,448	5,182	13,407	1,492	3,789	0,589	3,708	9,124	2,908	12,256	5,161	7,418	18,613	1,466	11,696	6,694	2,376	5,187
